company_name,corp_code,SDG1_score,SDG2_score,SDG3_score,SDG4_score,SDG5_score,SDG6_score,SDG7_score,SDG8_score,SDG9_score,SDG10_score,SDG11_score,SDG12_score,SDG13_score,SDG14_score,SDG15_score,SDG16_score,SDG17_score,Risk_Tag,SDG1_score_z,SDG2_score_z,SDG3_score_z,SDG4_score_z,SDG5_score_z,SDG6_score_z,SDG7_score_z,SDG8_score_z,SDG9_score_z,SDG10_score_z,SDG11_score_z,SDG12_score_z,SDG13_score_z,SDG14_score_z,SDG15_score_z,SDG16_score_z,SDG17_score_z,SDG1_score_norm,SDG2_score_norm,SDG3_score_norm,SDG4_score_norm,SDG5_score_norm,SDG6_score_norm,SDG7_score_norm,SDG8_score_norm,SDG9_score_norm,SDG10_score_norm,SDG11_score_norm,SDG12_score_norm,SDG13_score_norm,SDG14_score_norm,SDG15_score_norm,SDG16_score_norm,SDG17_score_norm,sector5
현대글로비스,086280,0.1360197648,0.0,1.158830175,0.27769113749999996,0.9603768225,0.532174055,2.6114716299999996,0.08432206,0.5184764199999999,0.2659955838,0.18937682919999999,2.6042382875000003,0.059717198400000004,2.2635645291,2.2932648044,3.29165363,1.04775372,1,-1.1199953057937582,-0.6610236025960042,0.9231017301866934,-0.7395730412378368,0.1552622710017756,0.43436587633869084,1.3556822551444383,-1.0174967332006886,-0.06708853640974465,-0.7084852504366442,-0.9912993527942807,-0.1039140280341573,-0.36232026973256093,1.9108410605312272,1.1709591286521488,0.9828386651087128,0.2267078386898009,0.1499194741306881,0.010623470073179223,0.4560157359390462,0.12799404949645257,0.2604205434432543,0.3889295508400895,0.6181387654747276,0.0785746543507429,0.286225054979414,0.19342026578765156,0.17032715132107373,0.49057558979815646,0.1527712609387842,0.42473926964982917,0.6395093099143532,0.49941651083107225,0.28936550352685975,서비스·유통
현대로템,064350,0.8366886048,0.0,2.1345338256,0.40988052480000003,0.753220539,1.676725941,1.824785172,0.0778554855,0.8578605833,0.8834625908000001,0.9759680805,3.1197112239000004,0.1063490513,2.0283354080000002,2.5532630027999996,2.814978828,0.8461971623000001,0,1.4773081118872504,-0.3042390841770733,0.9951135876100518,-0.19609813456185463,-0.09504671369635181,0.695993083565361,-0.3761831849960179,-0.40741026528030244,1.3522056105342417,1.497664670904002,2.417109836710233,-0.24074151441900393,-0.24928940689640275,0.13800524027539984,0.06419361325766486,0.16960730230177148,0.12045223946873351,0.480481463344962,0.052504358886410384,0.4672996347930067,0.20280574619393882,0.22493936329097036,0.43506116759593366,0.3353852270103801,0.16660942636920842,0.5134577839691711,0.561857026106961,0.8513439107854768,0.4675170802147458,0.17016455697606123,0.22573323377862917,0.43645522835752326,0.371294989885309,0.2747895640714342,제조업
현대모비스,012330,0.22282077000000003,0.0,1.6701660036000001,0.7201022334,0.7318490952,1.2365842351999998,2.069475738,0.1870762921,0.7137591426,0.41457896479999995,0.4231014458000001,3.5739766348999997,0.048405324000000007,1.915698799,3.3473600160000005,1.2969696592000002,0.5291570992,1,-0.790453869100106,-0.3042390841770733,0.34633075936574065,0.956970386347204,-0.13888355561517654,0.04830636765760952,-0.09242049801601801,0.6386672988225055,0.8721664445465905,-0.23912969574192333,0.2187356541952737,0.1740484884461834,-0.4669899319189245,0.06741677265463991,0.8040741550651148,-1.1188498613399116,-0.5579580054879272,0.1918606166635249,0.052504358886410384,0.3656386018181709,0.36153066872122175,0.21872551168949944,0.3208573136740398,0.38171382851029734,0.31755720953072575,0.43660224986849683,0.271804712074289,0.41209804016740575,0.5374185269845018,0.1366645943625222,0.21780947064223063,0.5721983119545334,0.16830344402380742,0.18172654688534168,제조업
현대비앤지스틸,004560,0.4615639476,0.0,4.567805465,0.2683186415,0.8298928,3.8540004621999997,4.02435573,0.0,0.3741987482,0.7465698563,1.0830937907,5.5685660688,0.12343268990000002,3.49590923,4.4035868187,7.5165537915,1.2450956424,1,0.09151562121825584,-0.3042390841770733,4.394713605753866,-0.7222719865803843,0.06222248236123369,3.899942551845106,2.1746141830568946,-1.1530820759834608,-0.25899704513400784,0.9905995551041243,2.843075848775782,1.9953092249416038,-0.18510442491794754,1.0577220901969182,1.7881877407642497,4.160214254240466,0.9740251694997345,0.30410995463507473,0.052504358886410384,1.0,0.13037561530138797,0.24723219742336738,1.0,0.7518419360627944,0.05900984613328792,0.2554999975643143,0.4771749169134417,0.936453995006622,0.8443419329166317,0.18004140268604044,0.3289741556596057,0.7527499080353995,1.0,0.3918810626854225,제조업
현대엘리베이터,017800,0.0062120953,0.0,0.0,0.013504555,0.0169537918,0.0,0.0566596614,0.007510514899999999,0.0796389025,0.0169537918,0.0407441097,0.0964686295,0.10250989560000001,0.0,0.0,0.3403570989,0.1164704282,1,-1.5906536668249012,-0.3042390841770733,-1.9871104743231567,-1.6693949431049941,-1.605267984151354,-1.7713784558567593,-2.426642481435506,-1.0811490681956404,-1.2402520692087196,-1.7119752425024135,-1.3016391404123768,-3.0012660316452,-0.26371350852876707,-1.133136438640455,-2.314746972699167,-1.9308043155560823,-1.4410352507607147,0.09001820768500843,0.052504358886410384,0.0,0.0,0.010866212734876876,0.0,0.0006163655806137617,0.06938969599750365,0.09839848521360747,0.0258330142989194,0.10831974999515763,0.002306597164097926,0.1679449625797312,0.08304384107716506,0.0,0.04038309518999215,0.0605877028534113,제조업
현대오토에버,307950,0.9670876956,0.0,0.5606210462,1.4690704278,1.0307499069,0.0874592094,1.1466830986,0.5352593871,0.568184081,0.8270391816,0.41633060040000003,1.493599833,0.0,0.9204885186,1.5035722242,1.3962016968000002,0.9172680468000001,0,2.25084294191634,-0.5292780819176636,-1.9227962955015638,2.39038929477905,0.7881779325441699,-0.8922362637653397,-0.763954341268515,2.0542349032410367,-0.9535780223580193,1.7064967301486826,-1.2667688931356471,-0.43624090025173684,-0.7272277999932758,0.4162287911990934,-0.028603017371869842,-1.214332095744741,0.27424260189854643,0.5789301892043547,0.02608832131622595,0.010077711014061146,0.5588470476391155,0.3501360390155381,0.15501541720130316,0.2720756510992355,0.5218219783535822,0.14429575473781764,0.596732900413891,0.11528699526466504,0.4345710356671188,0.09661894518360563,0.25696464580376716,0.41943018164080076,0.15326057964998127,0.2958862312403909,정보통신
현대위아,011210,0.4666713044,0.0,1.0483242244,0.395617785,0.4014475591,1.6664731270000002,2.3549887616,0.2687532936,0.465888253,0.625724763,0.24416588399999997,2.580667525,0.0759244151,1.6945214419,3.1650659136,3.0298648914,1.1496447404,1,0.11038331376994442,-0.3042390841770733,-0.5224638666104117,-0.24911156279521587,-0.8165991111618989,0.6809056439045298,0.2386831651489939,1.4209402139571696,0.046444407777244796,0.5429765935801042,-0.49276924536948624,-0.7329426197573823,-0.36359788484547695,-0.07119331911488933,0.634226067224435,0.3519984850726635,0.769776945556096,0.30651126899030634,0.052504358886410384,0.22950281758551205,0.19550821605009963,0.1226596523382735,0.4324008632963989,0.43577156890312013,0.4304382868226867,0.3044019782010029,0.4024199094712345,0.26993589527685125,0.38457012120616996,0.15257466031729855,0.2022500800998979,0.5410369259147991,0.400030029890463,0.36386268277975053,제조업
현대제철,004020,0.2395803249,0.0,2.3494388974000002,0.4011165832,0.38385762920000005,2.3713651700000002,1.7801510737999997,0.2358112615,0.6394468797,0.7868991408,0.35309558399999996,3.0233067254,0.0464382016,3.5603824725,4.246337099300001,2.0164197876000003,0.8046245025000001,0,-0.7285404094498329,-0.3042390841770733,1.2953641943078835,-0.22867298312306658,-0.852679358411713,1.7181834260005329,-0.42794444348344657,1.1054332902446644,0.6246130784464068,1.1399834752209272,-0.05962999413027631,-0.3287685163450481,-0.4743806124846803,1.0981269588361777,1.6416741465122107,-0.5081943456339719,0.03149402376991155,0.19974041855413543,0.052504358886410384,0.5143474071744428,0.19832167588895813,0.11754529436125764,0.6152996589539435,0.3269344093813262,0.3849110024789494,0.396968304311357,0.5021226899723947,0.3564792276279313,0.4526825500984679,0.13552730944960886,0.33350972102100235,0.7258696132460972,0.2645099075523641,0.26258644653603713,제조업
현대홈쇼핑,057050,0.862328632,0.0395938025,1.0509633966,0.4554992255,0.9666294134000001,0.3009218205,1.8328518639000002,0.15786457959999997,1.0151955374,0.8003710143,0.5380017805999999,3.753660231,0.0,0.26489035,0.8693657697999999,2.0039098128,0.2731922316,2,1.7713504730184852,-0.4997533965367117,0.5167618191591724,0.05113465221227198,0.1696723720174412,-0.44778040120398044,-0.196196921329674,-0.2640134313845637,2.1921573929591203,2.3459867960575007,0.8570000180335772,0.6814588665086372,-0.6086080437849017,-0.8556931743984499,-0.6517517425653206,-0.4477896314195264,-1.3289901801398916,0.5179045950234268,0.0295540548384226,0.3923442987560556,0.23683842006833253,0.2624631684443747,0.23338443598154354,0.3647707391564671,0.1873014237236367,0.6479362753736372,0.7035305599295457,0.5396263692428119,0.622928590601156,0.11487226541696999,0.1141876636269598,0.30510344277203,0.2740264414828025,0.07595783089955944,서비스·유통
카카오페이,377300,0.4834975728,0.0,1.1721347975999998,0.4051963424,1.4955068999,0.024264585,1.2524911532,0.0917929032,0.4406006352,0.43695824519999993,1.7880482456,0.38244643650000004,0.09159300899999999,0.180129364,0.7520503458,1.7581423145,0.9126081755000001,0,0.1706297899760645,-0.4554241536137754,0.3670351697077714,-0.5221845679617783,0.5987246170405773,-0.7831232461394452,-0.3989667467671494,-0.38448907499669355,-0.3752522958150945,-0.3175517927763866,3.0343847934546537,-0.697179701883812,-0.4152086820702505,-0.9266843685961893,-0.9250067427277523,-0.41807367076905,-0.06227225814603318,0.3141789118549304,0.034757610481076014,0.3688828796425419,0.15791852315380608,0.32328112117894015,0.1742548532123692,0.3316654618598692,0.16991692762864086,0.2368872259069855,0.2587078762294857,0.9746784540777172,0.3905969774052163,0.14463274204536977,0.10621869324761808,0.25497038177851206,0.27870807852857804,0.2497237676919448,금융업
코오롱ENP,138490,0.16982816939999998,0.0013066106,1.4713242160000002,0.5309136012000001,1.252594646,1.7340423018,2.1918387108,0.036902475399999995,0.1635385206,0.3470755557,0.1179343722,3.1358973936,1.4326531132000002,2.326078546,2.7996538463999996,2.5320638231999997,0.9444293373999999,2,-0.9862201205660768,-0.2992862196697387,0.06852267013021536,0.25377183429183753,0.9292632951067622,0.7803364779884392,0.04948135997628652,-0.7996434521764492,-0.9607607434887097,-0.4891694372753058,-0.9947060220598238,-0.22596191374137437,4.733770953032035,0.32459849838756855,0.2937622778274291,-0.07052554546254151,0.3306519010528169,0.16694520590901565,0.05308574725117995,0.3221074599769542,0.26473231400740976,0.37013482240707607,0.44993308091357814,0.4048814785667217,0.11001063094897545,0.14314578217743368,0.2300469732050944,0.16964648220689252,0.47000777541691857,0.9369625963530502,0.2466788758921983,0.4785733226512604,0.33346296926769664,0.3036243507863076,제조업
코오롱글로벌,003070,0.136709976,0.0825333615,1.22255551,0.6878582903999999,0.6823785377999999,1.06377282,4.7153305715,0.1837780818,1.3291869573000001,0.2714878152,1.1745154304,3.72608541,0.0,2.1626151715999997,3.1773324579,0.450844815,0.8936288170000001,1,-1.2151510310907867,1.8908927192047666,0.14886123157859604,0.4465170689056979,-0.41272955265651134,0.26306956762588307,2.27416800930017,-0.48685383216179823,1.0954966228744607,-0.5464870998901882,0.798137734090413,1.7357083408973928,-0.9383231472258229,1.015155118964332,1.2567377785830167,-1.915607582769305,-0.11989655355585782,0.13780888834961016,0.31017829439017813,0.3346961118169797,0.2912645381353121,0.17990797117363114,0.35872559862504455,0.7680956218200827,0.15514581151050472,0.47235799929963557,0.22047467092471748,0.527865398174818,0.8005933438666303,0.064135393573196,0.32419588792197723,0.6552467942654888,0.04277728288010767,0.24181897728830995,인프라
코오롱인더,120110,0.419049315,0.0012024450000000001,1.472595232,0.2738351,0.9750506040000001,1.6926332795000003,1.8345580506,0.052800696,0.3490643121,0.211495132,0.1572627925,4.325806912,1.5416867312,1.5618744361999999,3.077688236,3.946926788,2.0189877888,1,-0.06554272584001189,-0.2996810718951264,0.07029844639238633,-0.7017677650287814,0.3599683794929823,0.7194013897906744,-0.3648497758809914,-0.6473760189233323,-0.3427263519639978,-0.9913736155667174,-0.8383236715974345,0.8605451382922449,5.1434214361776895,-0.15432214330423621,0.552814045305292,1.130383092005677,2.630018911980351,0.2841209463148065,0.05303939781252605,0.32238571525943915,0.13319811103190587,0.28943753746929357,0.43918865503554855,0.33723557950074323,0.13198264553564276,0.2420947151368724,0.14617666199973983,0.20089243761543457,0.6531086561953228,1.0,0.1929186250494417,0.5261005702834223,0.5226615764368336,0.6190471104599227,제조업
콜마홀딩스,024720,0.6802086792,0.001022714,1.9781528697000001,0.5235148612,1.4174459241000001,1.7375369235,1.4178865304,0.0933984744,0.17338528899999997,0.5843839916,0.17282103299999999,2.5747387531,0.0347793292,1.8811642926999999,2.3903831994,4.2149807,0.6518935908,0,1.3999514280631145,-0.447653673170621,2.334757505213729,-0.07078192342477005,0.5012326218669776,3.2109843863855025,-0.16536421233001167,-0.38245857762892904,-1.5045972362645321,0.20510321333113823,-1.2311553881265969,1.0632574115344737,-0.9982137991789062,1.1284986790317486,1.687679842615778,1.593037399970497,-0.5838395155402916,0.47063618338658225,0.03566974262432954,0.6772151543677031,0.22005607047515746,0.3094616769894645,0.8785189262741481,0.3698046507803338,0.1702099260514129,0.056076128121750765,0.345993565815761,0.12240274704972534,0.6872702345355396,0.05491936342755807,0.3369190359556688,0.7343101042432918,0.5955510102677744,0.1781761709399444,금융업
포스코DX,022100,0.3796549577,0.0016895605999999999,1.1465808304,0.7717023388,0.5168636708,0.4069177731,1.9596317849999998,0.25356485,0.5505042879000001,0.7528362804,0.483445303,2.5120971281,0.066634022,1.1713655239,2.071319363,4.0073955302,0.6719594235,0,-0.3917333124762105,-0.6974316715913278,0.03128659411145947,0.6352728779721709,-0.7290835572556281,-0.6077342633684667,-0.6451359622927476,-0.3162980320961902,-0.4676891809025685,1.2168825903796763,-0.7667386919814482,0.4707044413298171,-0.512664370843103,-0.369948624725637,-0.5543254879573676,0.8714519101576143,-0.689893497138914,0.24260627057557196,0.006349735617842808,0.31627275260308585,0.31724760039689426,0.13506494069825836,0.2051804493006163,0.2914745699247485,0.17975681628558876,0.22208783727921835,0.5149651811315149,0.2151954652549919,0.5874117287400569,0.12963616851836748,0.16871391821407572,0.3229778690834503,0.4818679494864999,0.1636278890035526,인프라
포스코퓨처엠,003670,0.41110631999999997,0.0020052642,1.2336790817999999,0.40556951850000006,0.8603373797999999,0.8644687335,2.371595279,0.1365590603,0.7587233322,0.5423805183,0.312116532,2.9550524687,0.0329360878,1.7973060274000001,3.0980534364,2.073121765,1.0954628618,0,-0.09488588580870666,-0.29663788923497747,-0.26349878997167575,-0.21212178964519396,0.12467002893165496,-0.49927697665731174,0.257941406591797,0.15483143978059918,1.0219537885873127,0.2342607275086379,-0.22257578301772052,-0.39109151661449687,-0.5251094385395729,-0.0067790363173667835,0.5717888245268505,-0.4600667911532363,0.6538372085593741,0.2803864063827162,0.05339661957537843,0.270081353344149,0.20060002002451588,0.2560841076039205,0.22430426305826923,0.43891577155671174,0.2477402544189283,0.4605835979405566,0.35086299919316,0.32392186524955163,0.44217972250914855,0.12772110973515335,0.20948077282764951,0.5295818012343196,0.2720922214687738,0.3479582918645363,제조업
포스코홀딩스,005490,0.21661536679999996,0.1501298736,0.7043155622,0.5599542968000001,0.6121682100000001,1.0535465024,1.6774308599999999,0.134812872,0.7770383392,0.8778115890999999,0.7083024364,2.6838981693,0.21952735420000002,1.9368637651999998,2.9226045276000003,2.975762928,0.4081145784,1,-0.8133779851001604,0.2648462442628452,-1.0030891430161006,0.3617137061639925,-0.38437151114663215,-0.2210412230892259,-0.5470669922254688,0.1381070769033081,1.0829658134680464,1.4767327650445576,1.3527858124272796,-0.6386826602532848,0.17593308241501585,0.08068068875231965,0.4083185790220039,0.3060777727722794,-0.8169678144791608,0.18894303632448137,0.11930602245424513,0.15419123419258837,0.27959098453711106,0.18392771014061796,0.27336439440866034,0.3074858301863011,0.24532694819026346,0.47035178372832426,0.5583613055724852,0.6386867860865909,0.40045504489353406,0.235598195654217,0.2192983842418817,0.4995905337967676,0.39279539560074395,0.14619607769695617,제조업
하나금융지주,086790,0.467197335,0.0162926534,1.4366651551999998,0.3205256868,1.3528531544,0.16677025090000003,1.0272061812000002,0.7505572672,0.5374842732,0.5977176098,1.0134400132,0.652935555,0.1179496465,1.8221733023999998,2.1022586522,2.1230738616,0.7161055428,2,0.06876347749263043,-0.3316341745856277,1.0128299863335684,-0.845215639007626,0.4205613526789507,-0.4509034611941224,-0.717156658243101,0.44862209882048454,0.03421163634148955,0.2523736696247644,0.9887762781255656,-0.47997368452126554,-0.14474469194726086,1.0572260195573198,1.2282010879027203,-0.11934914791625424,-0.4553816015532043,0.3012142614181664,0.04928860630691671,0.4700757061013375,0.11345188409818897,0.2980265627500547,0.2328337600480352,0.2797160890689981,0.29013390687592094,0.3024434792933312,0.353887940358111,0.565955907931572,0.42720107768695204,0.18625199655332925,0.32891847027104876,0.6500112755976583,0.325770995629555,0.195797781382802,금융업
하나투어,039130,0.4030303524,0.1026786257,0.7190354891999999,0.46694591220000004,1.2528754145999998,0.018558449999999997,1.2246398239999998,0.0498928725,0.1944119429,0.2087340528,0.3534674304,2.8231194425,0.12481264639999999,0.24619671960000003,0.8183116060999999,2.422804943,1.329970914,2,-0.05705917735069244,-0.24280150522296282,-0.7336283228390542,0.10203775420279038,0.8293723041883254,-1.5248977606947363,-1.4084338060023778,-1.3702425735314905,-1.5410429808722537,-1.035790242014018,-0.12134281715681164,0.04564230089738602,-0.09385132915245663,-0.8815686117346196,-0.7171053785575298,0.017584939622911175,0.7935378917723561,0.2852006579284496,0.059716163996490754,0.19641440060957843,0.24384545457958048,0.3559753217058064,0.0434608964696749,0.16685451503549525,0.027673837389766483,0.05024106847248193,0.13875888961978675,0.344148704965234,0.5157791957039771,0.1940835153368822,0.11128306966971355,0.2931132584482372,0.34734444245812146,0.3671221638423086,서비스·유통
하이트진로,000080,0.5818669344,0.19710681600000002,0.8956939776,0.32582706489999996,0.4941039362,1.1036460196,1.8424161882,0.083495265,0.2773113378,0.23150358920000003,0.0417650452,2.0951273209999997,0.062414191,1.4358855024,1.3076978486000002,1.446070186,0.6805893435,2,0.5359411542047642,0.442917990103622,-0.7357083648360686,-0.5085179169219276,-0.6265434933143247,-0.14731771237384592,-0.3557368530720484,-0.35339448765431164,-0.5817540658632201,-0.9172601813939573,-1.2975795750410084,-1.1762896537412753,-0.4143571821291007,-0.2332784067524314,-1.0963313677296007,-0.9922961844539723,-0.233919507181497,0.36067253690465123,0.14020884363433536,0.19608846840415958,0.15979979741303008,0.14959994624716358,0.28636374863587843,0.33872340361817127,0.17440384063463804,0.20382574893951744,0.15855393215650082,0.10913087093173894,0.3098561722621625,0.14476377166135712,0.1840555522163578,0.22353810105243696,0.18824149647168684,0.22617752704230168,제조업
한세실업,105630,0.34956468,0.052644609999999994,0.9498374230000001,0.18479076419999999,1.7504073994,0.3821500695,2.5003085177999997,0.07355788590000001,0.1874639102,0.1457901096,0.0266932722,3.645399618,0.026963314500000002,0.7072802976,1.007929642,6.065219272999999,3.3167893408,1,-0.3222341577459068,-0.10468336316005769,-0.660062861480103,-1.0327382217372891,1.9503706746639016,-1.2090288301867853,0.40720753927868714,-0.4485711270337002,-0.8810590832296417,-1.2347519432301883,-1.3575097545243573,0.2392648545777649,-0.54754976027653,-0.6898894976220249,-1.3756330895961648,2.9283492591956626,5.407087084969414,0.2514515131760194,0.07592906072323301,0.20794174145067276,0.08763858083290169,0.5148763103428247,0.09915672643221611,0.4632857521636832,0.16066996160301592,0.15590622778673785,0.10553140860654811,0.09715652913277101,0.5484089518119423,0.12426797181026283,0.13279961408009575,0.17229567090620854,0.8059243359476124,1.0,제조업
한온시스템,018880,0.40021068569999996,0.023280796000000003,0.580611352,0.8196622499,0.7206949655000001,0.32230554089999996,0.760663202,0.12423588059999999,0.12157016059999999,0.6642641025,0.06301738440000001,2.2512347936,0.0010440815,0.3725474445,1.0161784022,1.50213273,0.5637398012999999,0,-0.13513674083572072,-0.21599042906062255,-1.1759201695364627,1.3270267614649076,-0.16176276887642382,-1.2970925280441163,-1.6102238528395454,0.03680446118678618,-1.1005682043607472,0.6857303687734712,-1.2130734918683777,-1.0337478325084202,-0.644930976418645,-0.8996639161918695,-1.3679475082823376,-0.9447113688195062,-0.4839570758466658,0.2752636307321205,0.06286336249236156,0.12710947443993217,0.41247054645283937,0.21548239403455852,0.08362882777549448,0.13390920159043443,0.2307090978552483,0.1207622396711208,0.42626041910606177,0.12601559800455275,0.33387767581949607,0.10928285820208793,0.10925181851448808,0.17370571543072852,0.1957383039385907,0.19187785258596754,제조업
한일단조,024740,0.41787235040000004,0.047958896699999996,0.9987765816,0.2285885176,0.7066698240000001,0.6983001872,3.8460596555000004,0.08552637719999999,0.4332735192,0.183921627,0.416701341,1.9217059338,0.4331449056,0.978077647,1.4623445305,2.1266441481,0.26722045320000004,0,-0.06989069037168906,-0.12244512255119991,-0.5916884302121137,-0.8699455823698268,-0.1905309661296505,-0.7438008620832407,1.9678478413659524,-0.3339412262406985,-0.06220370522015171,-1.0935087840758504,0.19328679496840986,-1.3346408201556883,0.9785161273929582,-0.5201829510594461,-0.952243090238399,-0.4146380155320163,-1.1184565823505497,0.2835675755400098,0.07384410963431176,0.21865567377002998,0.11004769928775393,0.21140451568500915,0.181188402557011,0.7180841663230733,0.1772109237672974,0.2870071293114018,0.1291196387049203,0.4070132341247181,0.2831704383881871,0.3591004334106021,0.15184967314757133,0.24997343215204507,0.2792493529979919,0.10483842634305995,제조업
한일시멘트,300720,0.4178816224,0.0479603865,0.9987982998,0.22859335910000003,0.70668528,0.6983153716,3.846141976,0.0855283698,0.43328277239999996,0.183925055,0.416709783,1.9217471626,0.4331540796,0.9780987830000001,1.462375819,2.1266897737,0.2672262,2,-0.06985643757671334,-0.12243947528525621,-0.5916580870346737,-0.8699275869133863,-0.19049926297309114,-0.743778517610905,1.9679433067803136,-0.33392214183527125,-0.062172880417921315,-1.0934960864025713,0.19332036305460637,-1.3346031741151665,0.9785505950516613,-0.5201697052962357,-0.9522139379409498,-0.41459928939493257,-1.1184442852043857,0.2835719349352065,0.07384477253447944,0.2186604283945792,0.11005017644099986,0.21140900959245174,0.181192342463129,0.7180997525130197,0.17721367762493764,0.28701206444338023,0.12912175927232203,0.4070199411918606,0.2831767825929159,0.3591057373265105,0.15185116002345597,0.2499787806137576,0.279255454154207,0.10484011324200246,제조업
